pm10,so2,co,o3,no2,kategori
32.298882418431575,24.70111758156843,10.402235163136856,30.70111758156843,12.298882418431571,3.0
25.49961469290459,21.749807346452297,36.12471101967844,30.250192653547703,4.250192653547704,3.0
33.49188204391551,9.524353868253465,4.475646131746534,43.967528175662046,2.4918820439155116,3.0
48.0,8.76116238344028,13.253720794480094,44.746279205519905,8.746279205519906,3.0
22.471383370244013,28.471383370244013,4.0,29.0,2.6071771691796406,3.0
11.887543197851285,6.0,35.83131479677693,5.0,7.281142005371787,3.0
21.05069676288861,16.101393525777222,7.847909711334168,29.05069676288861,6.0,3.0
16.91683275553701,6.388778162975327,6.0,23.388778162975328,3.3056109185123366,3.0
65.02851599321107,39.72585841765122,6.348671212220072,23.217109595926644,4.879171653488136,3.0
45.242401598037056,14.242401598037057,14.757598401962943,39.03039360785177,6.484803196074114,3.0
31.57781855836224,10.64445463959056,4.066636081228321,40.2222731979528,2.7110907208188806,3.0
20.16019859276277,28.0,5.0,29.27993380241241,3.279933802412409,3.0
15.252447730435932,17.00979092174373,27.99020907825627,24.252447730435932,1.2524477304359323,3.0
47.082846737083166,13.668613051667334,23.668613051667336,22.0,2.0828467370831665,3.0
74.5423165512833,13.44075682820337,43.50846331025666,39.0,10.457683448716693,3.0
42.824761125974895,5.762858311037662,5.762858311037662,31.93809718506277,7.0,3.0
32.708369654194726,22.0,18.76387678193509,38.76387678193509,3.2361232180649098,3.0
48.721263886672745,10.360631943336372,20.0,53.836208339981766,13.081895830009117,3.0
24.334064039530496,13.889376026353665,8.665935960469502,33.55531198682317,2.889376026353665,3.0
44.92473768175107,28.308245893917025,27.616491787834047,14.924737681751072,2.308245893917024,3.0
37.31369364812102,13.941080944363044,19.686306351878986,48.62738729624203,13.058919055636956,3.0
20.66087533459511,39.16956233270244,10.339124665404887,22.49131300189267,9.830437667297556,3.0
16.963916589309235,15.0,21.981958294654618,27.927833178618467,10.090208526726915,3.0
49.55476118719392,22.148412937602025,14.0,48.40634824959189,4.851587062397973,3.0
29.5601798377358,20.120359675471597,16.638920973585215,14.240719350943191,23.5601798377358,3.0
23.552528085942306,27.447471914057694,6.105056171884613,18.0,2.5525280859423063,3.0
33.5794300063497,0.5794300063497037,23.26170998095089,28.682279974601187,7.1588600126994075,3.0
29.532769762330375,12.233615118834813,23.766384881165187,43.0,13.233615118834813,3.0
24.47886483526287,3.436594505788607,7.957729670525738,28.042270329474263,4.957729670525738,3.0
6.0,11.0,28.0,23.75366976040145,4.0048930138686,3.0
44.0,28.574247119475356,26.61716858701643,13.23433717403286,2.0,3.0
5.245371063466969,18.018515746132124,38.50925787306606,19.263886809599093,46.773144682665155,3.0
13.0,16.946415057308677,12.933018821635844,29.933018821635844,17.98380984063822,3.0
34.28634561676775,31.928413595808063,17.0,13.498895170656446,1.928413595808064,3.0
33.11107127573547,5.8222142551470935,14.644428510294187,49.288857020588374,15.711961966092053,3.0
32.73678649654865,24.94714598619462,4.789640510354033,32.526427006902686,15.0,3.0
48.0711434848743,0.6903811616247658,17.857713030251404,33.619237676750465,3.619237676750468,3.0
14.0,15.0,10.154629233062543,39.381483067749826,6.845370766937457,3.0
24.941767546840733,30.058232453159267,4.0,17.029116226579635,5.912651320261098,3.0
13.0,0.7309734706915703,4.807079587925289,27.53805305861686,1.8070795879252892,3.0
15.574004942013326,19.574004942013328,13.716003294675552,33.567993410648896,2.5679934106488975,3.0
39.638088078111366,9.0,25.574607947925756,46.361911921888634,4.361911921888634,3.0
40.28923339129528,3.1156933565181113,40.71076660870472,30.942153321740946,19.710766608704724,3.0
48.74884157176068,3.93836882117949,31.62557921411966,32.62557921411966,9.74884157176068,3.0
25.82066401747541,8.820664017475409,17.589667991262296,28.358671965049183,2.820664017475408,3.0
23.693633594079614,19.0,7.3872671881592264,28.653183202960193,10.693633594079612,3.0
51.3146224334296,6.0,41.485639459237866,38.0,12.028721081524267,3.0
17.966016781133757,15.0,10.389972031443737,31.0,3.0,3.0
34.37193153769095,22.0,19.0,39.79064384589698,3.7906438458969838,3.0
16.39269614646703,41.0,19.570784585868118,39.78539229293406,2.0,3.0
14.715324083039452,14.211689792401371,39.642337958480276,18.71532408303945,10.927013875440823,3.0
24.111865729793625,21.0,18.037288576597874,34.11186572979362,2.0372885765978745,3.0
30.60405873763597,25.0,5.0,21.20811747527194,2.604058737635971,3.0
84.0879546533075,5.175909306615004,6.7361360400774934,34.86806802003875,6.4780113366731245,3.0
50.0,9.183794414037514,26.0,32.91897207018757,17.63241117192497,3.0
37.63577650940555,5.092670471783337,29.726294182342592,7.092670471783337,13.090517672937036,3.0
23.852569573843585,15.852569573843585,7.4262847869217925,29.57371521307821,3.2788543607653775,3.0
32.56815223568906,28.287898509540625,12.856050745229687,29.856050745229687,8.695506542009785,3.0
30.0,4.0,26.817747157406274,29.545164771604185,12.727417614197908,3.0
45.010677290160785,4.0,49.94661354919607,39.94661354919607,10.0,3.0
19.621466170155706,4.0,7.0,20.0,6.189266914922148,3.0
41.0,13.938518715313691,21.877037430627382,48.06148128468631,13.592221927029465,3.0
20.192699442265408,5.204867038489728,2.782965365285952,20.0,6.807300557734592,3.0
40.29339983519467,13.119800494415987,18.413200329610657,29.413200329610657,2.5867996703893423,3.0
40.283383150038546,27.761127716679518,7.955489133281936,47.0,11.283383150038548,3.0
31.45956634739103,20.405466484223446,18.243166894720694,11.297266757888277,22.64863337894414,3.0
16.208981250741157,22.04179625014823,19.208981250741157,35.91640749970354,5.916407499703537,3.0
14.656448269702604,15.31289653940521,21.656448269702604,26.656448269702604,8.717758651486974,3.0
34.32092816594989,7.1604640829749435,7.080232041487472,48.91976795851253,5.692488827495964,3.0
16.87033513623682,16.0,15.259329727526358,27.481340544947283,6.7406702724736425,3.0
37.0,20.0,29.268053784665977,33.73194621533402,9.0,3.0
23.81935486739944,33.40967743369972,6.409677433699721,31.81935486739944,3.0,3.0
44.0,8.0,20.05462752222224,35.218510088888955,8.945372477777761,3.0
22.380896159232996,2.1269653864109985,27.492138454356006,43.873034613589,5.746069227178003,3.0
30.13828059970681,4.0,26.276561199413624,29.13828059970681,13.138280599706812,3.0
26.983316833588127,30.987487625191097,8.012512374808903,44.99582920839703,4.0,3.0
19.449080910872112,4.7963236434884475,25.347242732616337,4.347242732616336,9.0,3.0
38.38944241549446,21.20351919483518,10.407038389670364,35.40703838967036,4.203519194835182,3.0
17.584664758898317,3.584664758898318,6.792332379449159,19.584664758898317,6.376997138347477,3.0
36.127141906428456,9.745716187143085,33.50856762571383,40.25428381285691,10.254283812856915,3.0
16.50691235476091,31.49308764523909,4.0138247095218205,25.50691235476091,3.6871594258664997,3.0
13.45914725080142,15.83658900320568,9.2957362540071,18.08170549839716,1.5408527491985802,3.0
18.548964383542877,8.0,30.195857534171502,45.35310684937137,6.902071232914249,3.0
37.0,20.92281876821989,25.231543695340328,35.92281876821989,6.231543695340327,3.0
41.0,2.905706346510917,24.471468267445413,34.811412693021836,14.905706346510918,3.0
20.931293735640587,16.72517494256234,6.137412528718829,38.862587471281174,7.0,3.0
49.29864716878036,14.895941506341094,12.298647168780365,36.29864716878036,8.701352831219635,3.0
49.0,30.976806491672594,26.511596754163705,12.511596754163703,1.511596754163703,3.0
28.595978023916526,8.0,25.616087904333895,27.21206592825042,13.412747466051467,3.0
10.030541504847067,18.585222653741155,22.969458495152935,18.030541504847065,3.3231528317176444,3.0
35.3902173485396,27.6097826514604,13.6097826514604,33.414673977190596,4.0,3.0
22.371722611872784,28.371722611872784,4.0,29.0,2.9101803032113978,3.0
25.706525138186876,5.646737430906561,14.646737430906562,19.0,6.940212292719684,3.0
16.40797134464238,9.776085966072856,28.223914033927144,36.776085966072856,5.776085966072856,3.0
87.68896865641815,29.140747388034846,26.985231716243923,16.829716044453,3.140747388034846,3.0
23.7917888028443,27.2082111971557,11.791788802844303,45.5835776056886,7.167155211377212,3.0
47.352553812158824,18.784184604052943,4.7841846040529425,24.86326158378823,10.352553812158828,3.0
42.3850047828888,5.0,36.0,29.1283349276296,15.8716650723704,3.0
70.81719275703065,18.365614485938686,13.0,46.720349299214604,10.0,3.0
12.276683913788332,16.14887739080778,24.85112260919222,16.425561304596112,7.81031848775546,3.0
37.23316813062549,31.233168130625486,32.21072563812613,21.255610623124838,4.0,3.0
28.596326082442786,13.19724456183209,7.798163041221392,48.60091847938931,4.802755438167911,3.0
24.576989025866357,16.153978051732718,16.576989025866357,48.692043896534564,7.0,3.0
26.924226846521194,19.05051543565254,23.898969128694926,16.075773153478806,1.0252577178262685,3.0
29.56608769295898,2.0,25.28304384647949,41.56608769295898,14.433912307041018,3.0
49.56906619097387,13.861867618052258,22.784533095486935,46.215466904513065,20.491731668408548,3.0
7.016661330931829,13.504165332732956,7.512495998198871,35.99166933453409,2.0,3.0
41.185850999155534,2.0464627497888843,29.092925499577767,32.95353725021111,14.139388249366652,3.0
31.957445804785188,6.085108390429625,28.978722902392594,49.95744580478519,10.0,3.0
26.05109810588383,2.0,15.153294317651492,46.89780378823234,6.948901894116169,3.0
29.4902484019702,10.509751598029801,20.339834398686534,38.67966879737307,4.660165601313466,3.0
24.667605021960057,24.501407532940085,7.0,45.83380251098003,9.664789956079888,3.0
37.16940423781193,51.28815886991682,25.576317739833637,32.423682260166366,11.322039717479205,3.0
41.24461157878214,5.489223157564285,18.633082631826788,31.87769421060893,16.0,3.0
36.725311901029166,11.274688098970831,20.0,31.72531190102917,3.0,3.0
34.81843889737228,13.181561102627716,10.726244410510864,28.455316692116853,6.0,3.0
21.21224762211286,10.97958729647857,23.19183491859143,42.59591745929571,7.595917459295714,3.0
8.854347247948668,16.570869449589733,31.7126083487692,27.14173889917947,4.858261100820533,3.0
41.87791037758103,12.248835848967586,20.877910377581035,15.624417924483794,10.0,3.0
6.655036154593386,3.965108463780159,9.310072309186772,46.68992769081323,12.597806396854835,3.0
43.0,40.23290171086174,10.674676283146304,44.11645085543087,5.349352566292609,3.0
48.35909813186062,19.538647197790926,23.538647197790926,49.10225467034846,8.820450934069692,3.0
42.63041403587785,6.3695859641221535,7.210138011959282,34.63041403587785,7.420276023918564,3.0
25.493734002730996,11.0,27.329156001820664,40.670843998179336,12.658312003641328,3.0
26.187049359593658,42.296762339898414,5.2967623398984145,30.0,3.296762339898415,3.0
28.033574648151987,7.0,10.758393662037998,26.516787324075995,10.758393662037998,3.0
26.947741536703504,26.0,8.930322048938006,35.9825805122345,4.0174194877654985,3.0
25.81347392890538,9.016956915554056,23.923693880006745,98.0593492044392,12.991521542222971,3.0
44.54236621849151,17.566107025206794,24.867785949586413,16.0,13.650839462189811,3.0
44.259040922270344,12.0,12.036163689081363,31.777122766811022,6.259040922270341,3.0
37.0,29.923949063817435,29.89859875175658,11.101401248243418,12.746496879391454,3.0
35.74710668221879,25.367766705546977,21.252893317781208,40.25289331778121,11.126446658890604,3.0
34.19092577008125,7.809074229918751,14.763703080324994,32.19092577008125,8.763703080324994,3.0
47.34125986485563,21.164685033786093,26.823425168930466,37.670629932427815,11.658740135144372,3.0
18.24803288210541,16.75196711789459,35.372049323158116,23.372049323158116,10.24803288210541,3.0
16.374357616412315,12.49743046564926,6.625642383587685,30.625642383587685,1.0,3.0
6.0,11.0,25.4651762816749,26.8449412394417,3.620235042233199,3.0
46.62856796778023,12.685716016109888,31.74286406443955,47.37143203221977,15.371432032219776,3.0
41.75887151294538,20.241128487054617,12.276614538836153,46.75887151294538,9.517743025890768,3.0
34.12755445097546,23.56377722548773,13.436222774512268,15.0,6.744891098049075,3.0
36.12041857287604,26.0,28.759162854247926,44.60209286438019,3.7591628542479247,3.0
29.64784830850505,21.68172135319596,36.35215169149495,28.34086067659798,4.64784830850505,3.0
24.930630620497176,1.0,10.0,45.930630620497176,3.069369379502822,3.0
24.16670384257705,10.03334076851541,29.93331846296918,45.03334076851541,8.93331846296918,3.0
26.13078115956873,24.303828260646902,11.434609420215635,32.130781159568734,5.3038282606469025,3.0
32.79376796851874,9.793767968518743,14.61869609444377,38.58753593703749,4.824928125925028,3.0
25.871164006448772,6.128835993551227,28.64417996775613,23.74232801289755,0.9532321398190027,3.0
13.995191811797033,15.009616376405933,25.004808188202965,24.995191811797035,7.975959058985168,3.0
14.80923653170314,25.71385479755471,4.0,28.0,6.920872802975194,3.0
11.946059330294055,1.5269703348529728,8.263485167426486,44.053940669705945,4.263485167426486,3.0
22.590049046766616,2.795024523383308,9.102487738308346,42.0,3.897512261691654,3.0
10.804112241269555,6.0,34.20616836190433,5.0,9.989719396826112,3.0
44.8856568794441,19.0,17.0,49.94282843972205,7.942828439722049,3.0
44.149509988452586,13.224264982678882,20.299019976905175,44.0,7.0,3.0
30.021050126126443,19.0,23.873699243241333,21.0,11.915799495494223,3.0
46.7567589603141,39.92277803401648,11.640926011338827,108.84555606803296,5.0,3.0
45.10341481458106,4.974146296354736,32.94829259270947,40.02585370364527,16.974146296354736,3.0
32.548159348809975,4.0,34.63456043412668,58.441923038886785,11.182719782936658,3.0
85.08664780455959,7.630563414766835,13.9783380488601,37.36943658523317,18.88891772225269,3.0
49.0,30.111783791388604,26.9441081043057,12.944108104305698,1.9441081043056976,3.0
24.0,11.279258473142011,27.79055614514349,49.930185381714494,8.930185381714498,3.0
41.90362833813778,17.849395276977038,20.0,102.94576693883926,12.204837784183702,3.0
37.4382832421837,3.0,11.719141621091849,24.640429189454075,7.640429189454076,3.0
37.62564598286687,20.374354017133133,18.061531025699697,45.9384689743003,12.061531025699697,3.0
33.27051415796363,25.0,8.729485842036368,34.08205663185453,5.0,3.0
41.65564056953709,24.688718860925814,22.622562278148376,30.0,9.688718860925812,3.0
24.0,31.06164515520639,22.93835484479361,21.40753226719042,3.876709689587224,3.0
35.2858390563039,8.85751716891171,46.14160943696097,45.428321887392194,5.421092129614106,3.0
13.53919472969012,12.07838945938024,49.68498353028163,38.258607246676085,8.73040263515494,3.0
43.29767719762568,7.29767719762568,6.70232280237432,47.0,8.29767719762568,3.0
36.02254513908518,6.954909721829632,20.045090278170367,36.090180556340734,14.909819443659265,3.0
40.093786725222564,6.0,28.429659956083075,34.52344668130564,11.476553318694359,3.0
23.597237755795387,28.444419590727385,5.361104897681846,41.31944755115908,18.361104897681845,3.0
27.568235585986848,31.0,17.431764414013152,10.863528828026304,1.431764414013152,3.0
35.950449351384364,17.63363290092291,16.950449351384364,29.732734198154184,11.633632900922908,3.0
50.0,21.847451507024708,13.389806028098825,48.84745150702471,5.152548492975294,3.0
16.778469157381654,41.0,21.11387662952661,40.55693831476331,2.0,3.0
29.811696462936585,24.811696462936585,7.782455305595123,21.782455305595125,5.811696462936585,3.0
15.022175282370103,15.988912358814948,22.0,27.01108764118505,7.033262923555154,3.0
26.077672080110307,8.533967519338162,31.077672080110307,29.84465583977939,9.938273449728927,3.0
6.0,16.77790205349695,42.3325876790183,39.8883917860122,13.666293839509152,3.0
43.03052385259949,8.0,30.03052385259949,29.09157155779847,11.96947614740051,3.0
58.72664405438386,13.182237297077425,11.454440675730645,38.818915269885494,11.908881351461288,3.0
